縣市,縣市別代砠,鄉鎮市區,學校名稱,教學電腦數
南投縣,10008,中寮鄉,中寮國中,14
南投縣,10008,中寮鄉,爽文國中,12
南投縣,10008,仁愛鄉,仁愛國中,60
南投縣,10008,信義鄉,信義國中,24
南投縣,10008,信義鄉,同富國中,38
南投縣,10008,南投市,中興國中,130
南投縣,10008,南投市,南崗國中,77
南投縣,10008,南投市,南投國中,166
南投縣,10008,南投市,營北國中,56
南投縣,10008,南投市,鳳鳴國中,2
南投縣,10008,名間鄉,三光國中,43
南投縣,10008,名間鄉,名間國中,65
南投縣,10008,國姓鄉,北山國中,31
南投縣,10008,國姓鄉,北梅國中,20
南投縣,10008,國姓鄉,國姓國中,13
南投縣,10008,埔里鎮,埔里國中,99
南投縣,10008,埔里鎮,大成國中,25
南投縣,10008,埔里鎮,宏仁國中,72
南投縣,10008,水里鄉,民和國中,11
南投縣,10008,水里鄉,水里國中,6
南投縣,10008,竹山鎮,延和國中,8
南投縣,10008,竹山鎮,瑞竹國中,8
南投縣,10008,竹山鎮,社寮國中,29
南投縣,10008,竹山鎮,竹山國中,37
南投縣,10008,草屯鎮,日新國中,50
南投縣,10008,草屯鎮,旭光高中,137
南投縣,10008,草屯鎮,草屯國中,153
南投縣,10008,集集鎮,集集國中,34
南投縣,10008,魚池鄉,明潭國中,25
南投縣,10008,魚池鄉,魚池國中,29
南投縣,10008,鹿谷鄉,瑞峰國中,35
南投縣,10008,鹿谷鄉,鹿谷國中,30
南投縣,10008,中寮鄉,中寮國小,37
南投縣,10008,中寮鄉,廣福國小,10
南投縣,10008,中寮鄉,永和國小,16
南投縣,10008,中寮鄉,永康國小,24
南投縣,10008,中寮鄉,永樂國小,9
南投縣,10008,中寮鄉,清水國小,13
南投縣,10008,中寮鄉,爽文國小,29
南投縣,10008,中寮鄉,至誠國小,17
南投縣,10008,仁愛鄉,中正國小,22
南投縣,10008,仁愛鄉,互助國小,20
南投縣,10008,仁愛鄉,仁愛國小,24
南投縣,10008,仁愛鄉,力行國小,13
南投縣,10008,仁愛鄉,力行國小翠巒分校,5
南投縣,10008,仁愛鄉,南豐國小,22
南投縣,10008,仁愛鄉,合作國小,10
南投縣,10008,仁愛鄉,平靜國小,12
南投縣,10008,仁愛鄉,廬山國小,11
南投縣,10008,仁愛鄉,春陽國小,22
南投縣,10008,仁愛鄉,法治國小,23
南投縣,10008,仁愛鄉,清境國小,11
南投縣,10008,仁愛鄉,發祥國小,11
南投縣,10008,仁愛鄉,紅葉國小,9
南投縣,10008,仁愛鄉,萬豐國小,14
南投縣,10008,仁愛鄉,親愛國小,26
南投縣,10008,仁愛鄉,親愛國小萬大分校,9
南投縣,10008,信義鄉,久美國小,10
南投縣,10008,信義鄉,人和國小,22
南投縣,10008,信義鄉,信義國小,26
南投縣,10008,信義鄉,同富國小,27
南投縣,10008,信義鄉,地利國小,40
南投縣,10008,信義鄉,愛國國小,16
南投縣,10008,信義鄉,新鄉國小,15
南投縣,10008,信義鄉,東埔國小,20
南投縣,10008,信義鄉,桐林國小,11
南投縣,10008,信義鄉,潭南國小,22
南投縣,10008,信義鄉,羅娜國小,25
南投縣,10008,信義鄉,豐丘國小,9
南投縣,10008,信義鄉,隆華國小,10
南投縣,10008,信義鄉,雙龍國小,14
南投縣,10008,南投市,僑建國小,54
南投縣,10008,南投市,光復國小,42
南投縣,10008,南投市,光榮國小,19
南投縣,10008,南投市,光華國小,60
南投縣,10008,南投市,千秋國小,20
南投縣,10008,南投市,南投國小,130
南投縣,10008,南投市,嘉和國小,26
南投縣,10008,南投市,平和國小,63
南投縣,10008,南投市,康壽國小,53
南投縣,10008,南投市,德興國小,34
南投縣,10008,南投市,文山國小,29
南投縣,10008,南投市,新豐國小,34
南投縣,10008,南投市,漳和國小,28
南投縣,10008,南投市,漳興國小,81
南投縣,10008,南投市,營盤國小,18
南投縣,10008,南投市,西嶺國小,26
南投縣,10008,名間鄉,中山國小,30
南投縣,10008,名間鄉,僑興國小,14
南投縣,10008,名間鄉,名崗國小,46
南投縣,10008,名間鄉,名間國小,16
南投縣,10008,名間鄉,弓鞋國小,28
南投縣,10008,名間鄉,新民國小,19
南投縣,10008,名間鄉,新街國小,28
南投縣,10008,名間鄉,田豐國小,12
南投縣,10008,國姓鄉,乾峰國小,16
南投縣,10008,國姓鄉,北山國小,26
南投縣,10008,國姓鄉,北港國小,13
南投縣,10008,國姓鄉,南港國小,12
南投縣,10008,國姓鄉,國姓國小,28
南投縣,10008,國姓鄉,港源國小,9
南投縣,10008,國姓鄉,福龜國小,13
南投縣,10008,國姓鄉,育樂國小,10
南投縣,10008,國姓鄉,長流國小,9
南投縣,10008,國姓鄉,長福國小,20
南投縣,10008,埔里鎮,中峰國小,30
南投縣,10008,埔里鎮,南光國小,88
南投縣,10008,埔里鎮,史港國小,22
南投縣,10008,埔里鎮,埔里國小,96
南投縣,10008,埔里鎮,大成國小,54
南投縣,10008,埔里鎮,太平國小,30
南投縣,10008,埔里鎮,忠孝國小,10
南投縣,10008,埔里鎮,愛蘭國小,66
南投縣,10008,埔里鎮,桃源國小,17
南投縣,10008,埔里鎮,水尾國小,11
南投縣,10008,埔里鎮,溪南國小,34
南投縣,10008,埔里鎮,育英國小,73
南投縣,10008,埔里鎮,麒麟國小,10
南投縣,10008,水里鄉,成城國小,33
南投縣,10008,水里鄉,新興國小,13
南投縣,10008,水里鄉,民和國小,12
南投縣,10008,水里鄉,水里國小,33
南投縣,10008,水里鄉,永興國小,14
南投縣,10008,水里鄉,郡坑國小,13
南投縣,10008,竹山鎮,中和國小,19
南投縣,10008,竹山鎮,中州國小,12
南投縣,10008,竹山鎮,前山國小,29
南投縣,10008,竹山鎮,大鞍國小,11
南投縣,10008,竹山鎮,延平國小,28
南投縣,10008,竹山鎮,桶頭國小,16
南投縣,10008,竹山鎮,瑞竹國小,16
南投縣,10008,竹山鎮,社寮國小,29
南投縣,10008,竹山鎮,秀林國小,10
南投縣,10008,竹山鎮,竹山國小,75
南投縣,10008,竹山鎮,過溪國小,14
南投縣,10008,竹山鎮,雲林國小,25
南投縣,10008,竹山鎮,鯉魚國小,15
南投縣,10008,草屯鎮,中原國小,32
南投縣,10008,草屯鎮,僑光國小,61
南投縣,10008,草屯鎮,北投國小,16
南投縣,10008,草屯鎮,土城國小,22
南投縣,10008,草屯鎮,坪頂國小,9
南投縣,10008,草屯鎮,富功國小,35
南投縣,10008,草屯鎮,平林國小,22
南投縣,10008,草屯鎮,敦和國小,50
南投縣,10008,草屯鎮,新庄國小,32
南投縣,10008,草屯鎮,炎峰國小,74
南投縣,10008,草屯鎮,碧峰國小,50
南投縣,10008,草屯鎮,草屯國小,59
南投縣,10008,草屯鎮,虎山國小,24
南投縣,10008,草屯鎮,雙冬國小,26
南投縣,10008,集集鎮,和平國小,11
南投縣,10008,集集鎮,永昌國小,11
南投縣,10008,集集鎮,永昌國小富山分校,12
南投縣,10008,集集鎮,隘寮國小,12
南投縣,10008,集集鎮,集集國小,35
南投縣,10008,魚池鄉,五城國小,11
南投縣,10008,魚池鄉,共和國小,8
南投縣,10008,魚池鄉,德化國小,25
南投縣,10008,魚池鄉,新城國小,32
南投縣,10008,魚池鄉,明潭國小,17
南投縣,10008,魚池鄉,東光國小,21
南投縣,10008,魚池鄉,頭社國小,25
南投縣,10008,魚池鄉,魚池國小,10
南投縣,10008,鹿谷鄉,內湖國小,10
南投縣,10008,鹿谷鄉,初鄉國小,20
南投縣,10008,鹿谷鄉,和雅國小,15
南投縣,10008,鹿谷鄉,廣興國小,11
南投縣,10008,鹿谷鄉,文昌國小,26
南投縣,10008,鹿谷鄉,瑞田國小,9
南投縣,10008,鹿谷鄉,秀峰國小,14
南投縣,10008,鹿谷鄉,鳳凰國小,34
南投縣,10008,鹿谷鄉,鹿谷國小,15
嘉義市,10020,東區,北園國中,64
嘉義市,10020,東區,北興國中,133
嘉義市,10020,東區,南興國中,81
嘉義市,10020,東區,嘉義國中,115
嘉義市,10020,東區,大業國中,12
嘉義市,10020,東區,玉山國中,16
嘉義市,10020,東區,蘭潭國中,71
嘉義市,10020,西區,民生國中,130
嘉義市,10020,東區,世賢國小,66
嘉義市,10020,東區,僑平國小,86
嘉義市,10020,東區,嘉北國小,116
嘉義市,10020,東區,嘉義大學附小,115
嘉義市,10020,東區,垂楊國小,59
嘉義市,10020,東區,大同國小,96
嘉義市,10020,東區,宣信國小,99
嘉義市,10020,東區,崇文國小,60
嘉義市,10020,東區,志航國小,54
嘉義市,10020,東區,文雅國小,60
嘉義市,10020,東區,林森國小,13
嘉義市,10020,東區,民族國小,43
嘉義市,10020,東區,港坪國小,52
嘉義市,10020,東區,精忠國小,30
嘉義市,10020,東區,育人國小,44
嘉義市,10020,東區,興嘉國小,82
嘉義市,10020,東區,興安國小,100
嘉義市,10020,東區,蘭潭國小,73
嘉義市,10020,西區,北園國小,30
嘉義市,10020,西區,博愛國小,142
嘉義縣,10010,中埔鄉,中埔國中,70
嘉義縣,10010,六腳鄉,六嘉國中,29
嘉義縣,10010,大埔鄉,大埔國中,29
嘉義縣,10010,大林鎮,大林國中,45
嘉義縣,10010,太保市,嘉新國中,29
嘉義縣,10010,太保市,太保國中,26
嘉義縣,10010,太保市,永慶高中附設國中部,108
嘉義縣,10010,布袋鎮,布袋國中,31
嘉義縣,10010,新港鄉,新港國中,32
嘉義縣,10010,朴子市,朴子國中,37
嘉義縣,10010,朴子市,東石國中,79
嘉義縣,10010,東石鄉,東榮國中,27
嘉義縣,10010,東石鄉,過溝國中,32
嘉義縣,10010,梅山鄉,梅山國中,63
嘉義縣,10010,民雄鄉,大吉國中,32
嘉義縣,10010,民雄鄉,民雄國中,10
嘉義縣,10010,水上鄉,忠和國中,32
嘉義縣,10010,水上鄉,水上國中,3
嘉義縣,10010,溪口鄉,溪口國中,25
嘉義縣,10010,番路鄉,民和國中,30
嘉義縣,10010,番路鄉,民和國中慈輝分校,1
嘉義縣,10010,竹崎鄉,昇平國中,32
嘉義縣,10010,竹崎鄉,竹崎高中,56
嘉義縣,10010,義竹鄉,義竹國中,53
嘉義縣,10010,阿里山,阿里山國中(小),19
嘉義縣,10010,鹿草鄉,鹿草國中,48
嘉義縣,10010,中埔鄉,中埔國小,38
嘉義縣,10010,中埔鄉,中山國小,23
嘉義縣,10010,中埔鄉,同仁國小,28
嘉義縣,10010,中埔鄉,和睦國小,49
嘉義縣,10010,中埔鄉,和興國小,27
嘉義縣,10010,中埔鄉,大有國小,10
嘉義縣,10010,中埔鄉,沄水國小,12
嘉義縣,10010,中埔鄉,灣潭國小,9
嘉義縣,10010,中埔鄉,社口國小,40
嘉義縣,10010,中埔鄉,頂六國小,17
嘉義縣,10010,六腳鄉,六美國小,43
嘉義縣,10010,六腳鄉,六腳國小,14
嘉義縣,10010,六腳鄉,六腳國小新生分班,10
嘉義縣,10010,六腳鄉,北美國小,15
嘉義縣,10010,六腳鄉,更寮國小,9
嘉義縣,10010,六腳鄉,灣內國小,28
嘉義縣,10010,六腳鄉,蒜頭國小,59
嘉義縣,10010,六腳鄉,蒜頭國小潭漧分校,27
嘉義縣,10010,大埔鄉,大埔國小,22
嘉義縣,10010,大林鎮,三和國小,23
嘉義縣,10010,大林鎮,中林國小,9
嘉義縣,10010,大林鎮,大林國小,36
嘉義縣,10010,大林鎮,平林國小,56
嘉義縣,10010,大林鎮,排路國小,13
嘉義縣,10010,大林鎮,社團國小,15
嘉義縣,10010,太保市,南新國小,59
嘉義縣,10010,太保市,太保國小,29
嘉義縣,10010,太保市,安東國小,2
嘉義縣,10010,太保市,新埤國小,24
嘉義縣,10010,布袋鎮,好美國小,16
嘉義縣,10010,布袋鎮,布新國小,30
嘉義縣,10010,布袋鎮,布袋國小,46
嘉義縣,10010,布袋鎮,新塭國小,31
嘉義縣,10010,布袋鎮,新岑國小,9
嘉義縣,10010,布袋鎮,景山國小,23
嘉義縣,10010,布袋鎮,景山國小振寮分校,19
嘉義縣,10010,布袋鎮,永安國小,24
嘉義縣,10010,布袋鎮,貴林國小,16
嘉義縣,10010,布袋鎮,過溝國小,25
嘉義縣,10010,新港鄉,古民國小,15
嘉義縣,10010,新港鄉,安和國小,11
嘉義縣,10010,新港鄉,復興國小,19
嘉義縣,10010,新港鄉,文昌國小,32
嘉義縣,10010,新港鄉,新港國小,44
嘉義縣,10010,新港鄉,月眉國小,65
嘉義縣,10010,朴子市,大同國小,29
嘉義縣,10010,朴子市,大鄉國小,30
嘉義縣,10010,朴子市,朴子國小,34
嘉義縣,10010,朴子市,松梅國小,26
嘉義縣,10010,朴子市,祥和國小,30
嘉義縣,10010,朴子市,竹村國小,13
嘉義縣,10010,朴子市,雙溪國小,27
嘉義縣,10010,東石鄉,三江國小,8
嘉義縣,10010,東石鄉,下楫國小,16
嘉義縣,10010,東石鄉,塭港國小,21
嘉義縣,10010,東石鄉,東石國小,36
嘉義縣,10010,東石鄉,東石國小型厝分校,23
嘉義縣,10010,東石鄉,港墘國小,19
嘉義縣,10010,東石鄉,網寮國小,22
嘉義縣,10010,東石鄉,龍崗國小,32
嘉義縣,10010,東石鄉,龍港國小,8
嘉義縣,10010,梅山鄉,仁和國小,12
嘉義縣,10010,梅山鄉,大南國小,11
嘉義縣,10010,梅山鄉,太和國小,14
嘉義縣,10010,梅山鄉,太平國小,21
嘉義縣,10010,梅山鄉,太興國小,6
嘉義縣,10010,梅山鄉,安靖國小,10
嘉義縣,10010,梅山鄉,梅北國小,39
嘉義縣,10010,梅山鄉,梅圳國小,17
嘉義縣,10010,梅山鄉,梅山國小,64
嘉義縣,10010,梅山鄉,瑞峰國小,15
嘉義縣,10010,梅山鄉,瑞里國小,33
嘉義縣,10010,民雄鄉,三興國小,14
嘉義縣,10010,民雄鄉,大崎國小,15
嘉義縣,10010,民雄鄉,東榮國小,58
嘉義縣,10010,民雄鄉,松山國小,10
嘉義縣,10010,民雄鄉,民雄國小,90
嘉義縣,10010,民雄鄉,福樂國小,35
嘉義縣,10010,民雄鄉,秀林國小,53
嘉義縣,10010,民雄鄉,興中國小,57
嘉義縣,10010,民雄鄉,菁埔國小,24
嘉義縣,10010,水上鄉,北回國小,26
嘉義縣,10010,水上鄉,南靖國小,24
嘉義縣,10010,水上鄉,大崙國小,24
嘉義縣,10010,水上鄉,大崙國小塗溝分校,15
嘉義縣,10010,水上鄉,忠和國小,28
嘉義縣,10010,水上鄉,成功國小,17
嘉義縣,10010,水上鄉,柳林國小,28
嘉義縣,10010,水上鄉,水上國小,35
嘉義縣,10010,水上鄉,義興國小,15
嘉義縣,10010,溪口鄉,柳溝國小,12
嘉義縣,10010,溪口鄉,柳溝國小疊溪分校,18
嘉義縣,10010,溪口鄉,柴林國小,8
嘉義縣,10010,溪口鄉,溪口國小,45
嘉義縣,10010,溪口鄉,美林國小,27
嘉義縣,10010,番路鄉,內甕國小,24
嘉義縣,10010,番路鄉,大湖國小,21
嘉義縣,10010,番路鄉,民和國小,45
嘉義縣,10010,番路鄉,隙頂國小,13
嘉義縣,10010,番路鄉,黎明國小,20
嘉義縣,10010,竹崎鄉,中和國小,9
嘉義縣,10010,竹崎鄉,中興國小,26
嘉義縣,10010,竹崎鄉,光華國小,7
嘉義縣,10010,竹崎鄉,內埔國小,25
嘉義縣,10010,竹崎鄉,圓崇國小,37
嘉義縣,10010,竹崎鄉,桃源國小,9
嘉義縣,10010,竹崎鄉,沙坑國小,10
嘉義縣,10010,竹崎鄉,竹崎國小,36
嘉義縣,10010,竹崎鄉,義仁國小,23
嘉義縣,10010,竹崎鄉,鹿滿國小,22
嘉義縣,10010,竹崎鄉,龍山國小,11
嘉義縣,10010,義竹鄉,光榮國小,31
嘉義縣,10010,義竹鄉,南興國小,24
嘉義縣,10010,義竹鄉,南興國小東華分校,15
嘉義縣,10010,義竹鄉,和順國小,15
嘉義縣,10010,義竹鄉,義竹國小,25
嘉義縣,10010,義竹鄉,義竹國小頭竹分校,8
嘉義縣,10010,義竹鄉,過路國小,21
嘉義縣,10010,阿里山,來吉國小,14
嘉義縣,10010,阿里山,十字國小,6
嘉義縣,10010,阿里山,山美國小,21
嘉義縣,10010,阿里山,新美國小,10
嘉義縣,10010,阿里山,茶山國小,12
嘉義縣,10010,阿里山,豐山實驗教育學校,8
嘉義縣,10010,阿里山,達邦國小,28
嘉義縣,10010,阿里山,達邦國小里佳分校,13
嘉義縣,10010,阿里山,阿里山國(中)小,19
嘉義縣,10010,阿里山,香林國小,23
嘉義縣,10010,鹿草鄉,下潭國小,8
嘉義縣,10010,鹿草鄉,後塘國小,28
嘉義縣,10010,鹿草鄉,碧潭國小,12
嘉義縣,10010,鹿草鄉,竹園國小,14
嘉義縣,10010,鹿草鄉,重寮國小,21
嘉義縣,10010,鹿草鄉,鹿草國小,31
基隆市,10017,七堵區,明德國中,39
基隆市,10017,七堵區,百福國中,42
基隆市,10017,中山區,中山高中,237
基隆市,10017,中正區,中正國中,31
基隆市,10017,中正區,八斗國中,22
基隆市,10017,中正區,正濱國中,24
基隆市,10017,仁愛區,南榮國中,26
基隆市,10017,仁愛區,銘傳國中,102
基隆市,10017,信義區,信義國中,38
基隆市,10017,信義區,成功國中,39
基隆市,10017,安樂區,安樂高中,78
基隆市,10017,安樂區,建德國中,65
基隆市,10017,安樂區,武崙國中,105
基隆市,10017,暖暖區,暖暖高中,62
基隆市,10017,暖暖區,碇內國中,79
基隆市,10017,七堵區,七堵國小,192
基隆市,10017,七堵區,五堵國小,64
基隆市,10017,七堵區,堵南國小,70
基隆市,10017,七堵區,尚仁國小,30
基隆市,10017,七堵區,復興國小,29
基隆市,10017,七堵區,瑪陵國小,34
基隆市,10017,七堵區,華興國小,16
基隆市,10017,七堵區,長興國小,34
基隆市,10017,中山區,中和國小,30
基隆市,10017,中山區,中山國小,25
基隆市,10017,中山區,中華國小,17
基隆市,10017,中山區,仙洞國小,10
基隆市,10017,中山區,太平國小,18
基隆市,10017,中山區,德和國小,29
基隆市,10017,中山區,港西國小,17
基隆市,10017,中正區,中正國小,24
基隆市,10017,中正區,八斗國小,44
基隆市,10017,中正區,和平國小,24
基隆市,10017,中正區,忠孝國小,42
基隆市,10017,中正區,正濱國小,54
基隆市,10017,仁愛區,仁愛國小,65
基隆市,10017,仁愛區,南榮國小,26
基隆市,10017,仁愛區,尚智國小,13
基隆市,10017,仁愛區,成功國小,90
基隆市,10017,信義區,中興國小,1
基隆市,10017,信義區,信義國小,66
基隆市,10017,信義區,月眉國小,32
基隆市,10017,信義區,東信國小,29
基隆市,10017,信義區,東光國小,28
基隆市,10017,信義區,深澳國小,28
基隆市,10017,信義區,深美國小,39
基隆市,10017,安樂區,安樂國小,60
基隆市,10017,安樂區,建德國小,60
基隆市,10017,安樂區,武崙國小,96
基隆市,10017,安樂區,西定國小,25
基隆市,10017,安樂區,長樂國小,60
基隆市,10017,安樂區,隆聖國小,27
基隆市,10017,暖暖區,八堵國小,20
基隆市,10017,暖暖區,暖暖國小,31
基隆市,10017,暖暖區,暖江國小,25
基隆市,10017,暖暖區,暖西國小,37
基隆市,10017,暖暖區,碇內國小,30
宜蘭縣,10002,三星鄉,三星國中,66
宜蘭縣,10002,五結鄉,五結國中,32
宜蘭縣,10002,五結鄉,利澤國中,27
宜蘭縣,10002,五結鄉,興中國中,56
宜蘭縣,10002,冬山鄉,冬山國中,36
宜蘭縣,10002,冬山鄉,慈心華德福實驗國中小(國中部),7
宜蘭縣,10002,冬山鄉,順安國中,85
宜蘭縣,10002,南澳鄉,南澳高中,111
宜蘭縣,10002,員山鄉,內城國中小(國中部),13
宜蘭縣,10002,員山鄉,員山國中,28
宜蘭縣,10002,壯圍鄉,壯圍國中,142
宜蘭縣,10002,大同鄉,大同國中,51
宜蘭縣,10002,宜蘭市,中華國中,76
宜蘭縣,10002,宜蘭市,凱旋國中,14
宜蘭縣,10002,宜蘭市,宜蘭國中,58
宜蘭縣,10002,宜蘭市,復興國中,77
宜蘭縣,10002,礁溪鄉,吳沙國中,44
宜蘭縣,10002,礁溪鄉,礁溪國中,40
宜蘭縣,10002,羅東鎮,國華國中,57
宜蘭縣,10002,羅東鎮,東光國中,100
宜蘭縣,10002,羅東鎮,羅東國中,126
宜蘭縣,10002,蘇澳鎮,南安國中,51
宜蘭縣,10002,蘇澳鎮,文化國中,4
宜蘭縣,10002,蘇澳鎮,蘇澳國中,55
宜蘭縣,10002,頭城鎮,人文國中小(國中部),35
宜蘭縣,10002,頭城鎮,頭城國中,86
宜蘭縣,10002,三星鄉,三星國小,43
宜蘭縣,10002,三星鄉,大洲國小,52
宜蘭縣,10002,三星鄉,大隱國小,17
宜蘭縣,10002,三星鄉,憲明國小,9
宜蘭縣,10002,三星鄉,萬富國小,18
宜蘭縣,10002,五結鄉,中興國小,56
宜蘭縣,10002,五結鄉,五結國小,27
宜蘭縣,10002,五結鄉,利澤國小,0
宜蘭縣,10002,五結鄉,孝威國小,21
宜蘭縣,10002,五結鄉,學進國小,16
宜蘭縣,10002,冬山鄉,冬山國小,44
宜蘭縣,10002,冬山鄉,大進國小,10
宜蘭縣,10002,冬山鄉,廣興國小,55
宜蘭縣,10002,冬山鄉,慈心華德福實驗國中小(國小部),23
宜蘭縣,10002,冬山鄉,東興國小,25
宜蘭縣,10002,冬山鄉,柯林國小,16
宜蘭縣,10002,冬山鄉,武淵國小,3
宜蘭縣,10002,冬山鄉,清溝國小,30
宜蘭縣,10002,冬山鄉,順安國小,23
宜蘭縣,10002,冬山鄉,順安國小中山分校,9
宜蘭縣,10002,南澳鄉,南澳國小,27
宜蘭縣,10002,南澳鄉,東澳國小,12
宜蘭縣,10002,南澳鄉,武塔國小,20
宜蘭縣,10002,南澳鄉,澳花國小,15
宜蘭縣,10002,南澳鄉,碧候國小,12
宜蘭縣,10002,南澳鄉,金岳國小,13
宜蘭縣,10002,南澳鄉,金洋國小,18
宜蘭縣,10002,員山鄉,七賢國小,11
宜蘭縣,10002,員山鄉,內城國中小(化育分校),3
宜蘭縣,10002,員山鄉,內城國中小(國小部),2
宜蘭縣,10002,員山鄉,同樂國小,18
宜蘭縣,10002,員山鄉,員山國小,53
宜蘭縣,10002,員山鄉,大湖國小,14
宜蘭縣,10002,員山鄉,深溝國小,28
宜蘭縣,10002,員山鄉,湖山國小,10
宜蘭縣,10002,壯圍鄉,公館國小,30
宜蘭縣,10002,壯圍鄉,古亭國小,36
宜蘭縣,10002,壯圍鄉,壯圍國小,15
宜蘭縣,10002,壯圍鄉,大福國小,13
宜蘭縣,10002,壯圍鄉,新南國小,32
宜蘭縣,10002,壯圍鄉,過嶺國小,14
宜蘭縣,10002,大同鄉,南山國小,10
宜蘭縣,10002,大同鄉,四季國小,8
宜蘭縣,10002,大同鄉,四季國小英士分校,9
宜蘭縣,10002,大同鄉,四季國小茂安分班,10
宜蘭縣,10002,大同鄉,大同國小,13
宜蘭縣,10002,大同鄉,大同國小松羅分校,11
宜蘭縣,10002,大同鄉,大同國小樂水分校,20
宜蘭縣,10002,大同鄉,寒溪國小,2
宜蘭縣,10002,宜蘭市,中山國小,158
宜蘭縣,10002,宜蘭市,光復國小,76
宜蘭縣,10002,宜蘭市,凱旋國小,77
宜蘭縣,10002,宜蘭市,力行國小,22
宜蘭縣,10002,宜蘭市,南屏國小,51
宜蘭縣,10002,宜蘭市,宜蘭國小,50
宜蘭縣,10002,宜蘭市,新生國小,26
宜蘭縣,10002,宜蘭市,育才國小,19
宜蘭縣,10002,宜蘭市,黎明國小,115
宜蘭縣,10002,礁溪鄉,三民國小,20
宜蘭縣,10002,礁溪鄉,四結國小,21
宜蘭縣,10002,礁溪鄉,玉田國小,18
宜蘭縣,10002,礁溪鄉,礁溪國小,41
宜蘭縣,10002,礁溪鄉,龍潭國小,16
宜蘭縣,10002,礁溪鄉,龍潭國小匏崙分校,7
宜蘭縣,10002,羅東鎮,公正國小,107
宜蘭縣,10002,羅東鎮,北成國小,75
宜蘭縣,10002,羅東鎮,成功國小,28
宜蘭縣,10002,羅東鎮,竹林國小,0
宜蘭縣,10002,羅東鎮,羅東國小,55
宜蘭縣,10002,蘇澳鎮,南安國小,25
宜蘭縣,10002,蘇澳鎮,士敏國小,12
宜蘭縣,10002,蘇澳鎮,岳明國小,27
宜蘭縣,10002,蘇澳鎮,永樂國小,21
宜蘭縣,10002,蘇澳鎮,育英國小,65
宜蘭縣,10002,蘇澳鎮,蓬萊國小,0
宜蘭縣,10002,蘇澳鎮,蘇澳國小,37
宜蘭縣,10002,蘇澳鎮,馬賽國小,56
宜蘭縣,10002,頭城鎮,二城國小,52
宜蘭縣,10002,頭城鎮,人文國中小(國小部),35
宜蘭縣,10002,頭城鎮,大溪國小,18
宜蘭縣,10002,頭城鎮,大里國小,17
宜蘭縣,10002,頭城鎮,梗枋國小,11
宜蘭縣,10002,頭城鎮,竹安國小,18
宜蘭縣,10002,頭城鎮,頭城國小,42
宜蘭縣,10002,頭城鎮,頭城國小外澳分班,8
屏東縣,10013,九如鄉,九如國中,11
屏東縣,10013,佳冬鄉,佳冬國中,45
屏東縣,10013,來義鄉,來義中學,106
屏東縣,10013,內埔鄉,內埔國中,32
屏東縣,10013,內埔鄉,崇文國中,51
屏東縣,10013,南州鄉,南州國中,9
屏東縣,10013,屏東市,中正國中,30
屏東縣,10013,屏東市,公正國中,44
屏東縣,10013,屏東市,大同高中,118
屏東縣,10013,屏東市,明正國中,23
屏東縣,10013,屏東市,至正國中,65
屏東縣,10013,屏東市,鶴聲國中,63
屏東縣,10013,恆春鎮,恆春國中,60
屏東縣,10013,新園鄉,新園國中,36
屏東縣,10013,新埤鄉,新埤國中,28
屏東縣,10013,東港鎮,東新國中,30
屏東縣,10013,東港鎮,東港高中,12
屏東縣,10013,枋寮鄉,枋寮高中,80
屏東縣,10013,枋山鄉,枋寮高中正成分校,32
屏東縣,10013,枋山鄉,獅子國中,28
屏東縣,10013,林邊鄉,林邊國中,2
屏東縣,10013,泰武鄉,泰武國中,9
屏東縣,10013,滿州鄉,滿州國中,3
屏東縣,10013,潮州鎮,光春國中,7
屏東縣,10013,潮州鎮,潮州國中,31
屏東縣,10013,牡丹鄉,牡丹國中,31
屏東縣,10013,琉球鄉,琉球國中,47
屏東縣,10013,瑪家鄉,瑪家國中,31
屏東縣,10013,竹田鄉,竹田國中,32
屏東縣,10013,萬丹鄉,萬丹國中,6
屏東縣,10013,萬丹鄉,萬新國中,52
屏東縣,10013,萬巒鄉,萬巒國中,30
屏東縣,10013,車城鄉,車城國中,13
屏東縣,10013,里港鄉,里港國中,60
屏東縣,10013,長治鄉,長治國中,30
屏東縣,10013,高樹鄉,高樹國中,63
屏東縣,10013,高樹鄉,高泰國中,32
屏東縣,10013,鹽埔鄉,鹽埔國中,33
屏東縣,10013,麟洛鄉,麟洛國中,8
屏東縣,10013,三地門鄉,三地國小,23
屏東縣,10013,三地門鄉,三地國小德文分校,0
屏東縣,10013,三地門鄉,口社國小,18
屏東縣,10013,三地門鄉,賽嘉國小,7
屏東縣,10013,三地門鄉,青山國小,22
屏東縣,10013,三地門鄉,青葉國小,11
屏東縣,10013,九如鄉,三多國小,30
屏東縣,10013,九如鄉,九如國小,46
屏東縣,10013,九如鄉,後庄國小,43
屏東縣,10013,九如鄉,惠農國小,4
屏東縣,10013,佳冬鄉,佳冬國小,31
屏東縣,10013,佳冬鄉,塭子國小,32
屏東縣,10013,佳冬鄉,大新國小,17
屏東縣,10013,佳冬鄉,昌隆國小,23
屏東縣,10013,佳冬鄉,玉光國小,23
屏東縣,10013,佳冬鄉,羌園國小,10
屏東縣,10013,來義鄉,來義國小,20
屏東縣,10013,來義鄉,南和國小,10
屏東縣,10013,來義鄉,古樓國小,11
屏東縣,10013,來義鄉,文樂國小,16
屏東縣,10013,來義鄉,望嘉國小,10
